INPUT:id	INPUT:sense	INPUT:phrase	INPUT:sentence	OUTPUT:answer	GOLDEN:answer	HINT:text	HINT:default_language	ASSIGNMENT:link	ASSIGNMENT:task_id	ASSIGNMENT:assignment_id	ASSIGNMENT:worker_id	ASSIGNMENT:status	ASSIGNMENT:started
442	"""the act of testing something"",""trying something to find out about it"",""the act of undergoing testing"",""(law) the determination of a person's innocence or guilt by due process of law"",""(sports) a preliminary competition to determine qualifications"",""an annoying or frustrating or catastrophic event"""	trial	`` As I experienced it during this trial, I think there 's a real danger that the inclusion of new technology in the courtroom is affecting an individual 's fair-trial rights,'' said Thomas J. Ullmann, Mr. Hayes 's chief defense lawyer.	"""trying something to find out about it"""				https://toloka.yandex.ru/task/33830683/000204371b--62a09e508498cc729bfe2d0e	000204371b--62a099c03e94fd20f6228f24	000204371b--62a09e508498cc729bfe2d0e	a452e450f913cfe653eea58d50393718	APPROVED	2022-06-08T13:04:16.237
143	"""relating to the process of education"",""providing knowledge"""	educational	They are based on dubious psychological and sociological theories rather than on educational experience.	"""providing knowledge"""				https://toloka.yandex.ru/task/33830683/000204371b--62a09e508498cc729bfe2d0e	000204371b--62a099c03e94fd20f6228dfd	000204371b--62a09e508498cc729bfe2d0e	a452e450f913cfe653eea58d50393718	APPROVED	2022-06-08T13:04:16.237
578	"""dryness resulting from the removal of water"",""depletion of bodily fluids"",""the process of extracting moisture"""	dehydration	When Alimta is given with cisplatin, an anti-emetic medicine( to prevent vomiting) and fluids( to prevent dehydration) should also be given before or after the cisplatin dose.	"""the process of extracting moisture"""				https://toloka.yandex.ru/task/33830683/000204371b--62a09e508498cc729bfe2d0e	000204371b--62a099e93e94fd20f622927f	000204371b--62a09e508498cc729bfe2d0e	a452e450f913cfe653eea58d50393718	APPROVED	2022-06-08T13:04:16.237
													
510	"""the largest Latin American country and the largest Portuguese speaking country in the world; located in the central and northeastern part of South America; world's leading coffee exporter"",""three-sided tropical American nut with white oily meat and hard brown shell"""	Brazil	Brazil is the country which exercises most leadership in the region, mentioned by 19% of respondents( up from 18% last year), followed by the United States( 9%, unchanged from last year) and Venezuela( 9%, down from 11% last year).	"""the largest Latin American country and the largest Portuguese speaking country in the world; located in the central and northeastern part of South America; world's leading coffee exporter"""				https://toloka.yandex.ru/task/33830683/000204371b--62a09e5099c46c086c9ee75f	000204371b--62a099e93e94fd20f622923b	000204371b--62a09e5099c46c086c9ee75f	facecb7a9f00cd58daa01a4036df773f	APPROVED	2022-06-08T13:04:16.166
1	"""a person whose occupation is making and altering garments"",""adjust to a specific need or market"",""style and tailor in a certain fashion"",""create (clothes) with cloth"""	Tailors	Dorothy L. Sayers,`` The Nine Tailors``	"""a person whose occupation is making and altering garments"""				https://toloka.yandex.ru/task/33830683/000204371b--62a09e5099c46c086c9ee75f	000204371b--62a099c03e94fd20f6228d6f	000204371b--62a09e5099c46c086c9ee75f	facecb7a9f00cd58daa01a4036df773f	APPROVED	2022-06-08T13:04:16.166
553	"""the contestant who wins the contest"",""a gambler who wins a bet"",""a person with a record of successes"""	winners	And does so without taking into account the fact that the diversity contributed by immigrants contributes to the creation of ideas and to economic growth( a large proportion of naturalised immigrants are among American Nobel prize winners, whilst Google, Intel, Paypal, eBay and Yahoo were all founded by immigrants).	"""the contestant who wins the contest"""				https://toloka.yandex.ru/task/33830683/000204371b--62a09e5099c46c086c9ee75f	000204371b--62a099e93e94fd20f6229266	000204371b--62a09e5099c46c086c9ee75f	facecb7a9f00cd58daa01a4036df773f	APPROVED	2022-06-08T13:04:16.166
94	"""an interpretation of a matter from a particular viewpoint"",""something a little different from others of the same type"",""a written work (as a novel) that has been recast in a new form"",""a written communication in a second language having the same meaning as the written communication in a first language"",""a mental representation of the meaning or significance of something"",""manual turning of a fetus in the uterus (usually to aid delivery)"""	versions	It may even be possible to replace defective genes with healthy versions, though no one has come close to doing that so far.	"""something a little different from others of the same type"""				https://toloka.yandex.ru/task/33830683/000204371b--62a09e5099c46c086c9ee75f	000204371b--62a099c03e94fd20f6228dcc	000204371b--62a09e5099c46c086c9ee75f	facecb7a9f00cd58daa01a4036df773f	APPROVED	2022-06-08T13:04:16.166
406	"""a cooperative unit (especially in sports)"",""two or more draft animals that work together to pull something"",""form a team"""	team	Caja Laboral achieved a stunning 82-91 victory on their visit to the Maccabee Electra court despite Dusko Ivanovic 's team 's heavy losses, and after the great performance by Mizra Teltovic, who was the best on his team with eight three-pointers scored( 29 points), they now at the top of their group.	"""a cooperative unit (especially in sports)"""				https://toloka.yandex.ru/task/33830683/000204371b--62a09e5099c46c086c9ee75f	000204371b--62a099c03e94fd20f6228f00	000204371b--62a09e5099c46c086c9ee75f	facecb7a9f00cd58daa01a4036df773f	APPROVED	2022-06-08T13:04:16.166
123	"""the property resulting from being or relating to the greater in number of two parts; the main part"",""(elections) more than half of the votes"",""the age at which persons are considered competent to manage their own affairs"""	majority	Conversely, there are the majority of unsuccessful schools, and we know which efforts at educational reform are doomed beforehand.	"""the property resulting from being or relating to the greater in number of two parts; the main part"""				https://toloka.yandex.ru/task/33830683/000204371b--62a09e5099c46c086c9ee75f	000204371b--62a099c03e94fd20f6228de9	000204371b--62a09e5099c46c086c9ee75f	facecb7a9f00cd58daa01a4036df773f	APPROVED	2022-06-08T13:04:16.166
440	"""earnest or urgent request"",""attractiveness that interests or pleases or stimulates"",""(law) a legal proceeding in which the appellant resorts to a higher court for the purpose of obtaining a review of a lower court decision and a reversal of the lower court's judgment or the granting of a new trial"",""request for a sum of money"",""take a court case to a higher court for review"",""request earnestly (something from somebody); ask for aid or protection"",""be attractive to"",""challenge (a decision)"",""cite as an authority; resort to"""	appeals	But lawyers for Mr. Hayes have already made court filings that sketch out appeals arguments that are likely to occupy the courts for years.	"""(law) a legal proceeding in which the appellant resorts to a higher court for the purpose of obtaining a review of a lower court decision and a reversal of the lower court's judgment or the granting of a new trial"""				https://toloka.yandex.ru/task/33830683/000204371b--62a09e5099c46c086c9ee75f	000204371b--62a099c03e94fd20f6228f22	000204371b--62a09e5099c46c086c9ee75f	facecb7a9f00cd58daa01a4036df773f	APPROVED	2022-06-08T13:04:16.166
599	"""(mathematics) a mathematical relation such that each element of a given set (the domain of the function) is associated with an element of another set (the range of the function)"",""what something is used for"",""the actions and activities assigned to or required or expected of a person or group"",""a relation such that one thing is dependent on another"",""a formal or official social gathering or ceremony"",""a vaguely specified social event"",""a set sequence of steps\, part of larger computer program"",""perform as expected when applied"",""serve a purpose\, role\, or function"",""perform duties attached to a particular office or place or function"""	function	-gt: It s the way to specify the bounded variable in a function.	"""(mathematics) a mathematical relation such that each element of a given set (the domain of the function) is associated with an element of another set (the range of the function)"""				https://toloka.yandex.ru/task/33830683/000204371b--62a09e5099c46c086c9ee75f	000204371b--62a099e93e94fd20f6229294	000204371b--62a09e5099c46c086c9ee75f	facecb7a9f00cd58daa01a4036df773f	APPROVED	2022-06-08T13:04:16.166
131	"""the right to buy or sell property at an agreed price; the right is purchased and if it is not exercised by a stated date the money is forfeited"",""one of a number of things from which only one can be chosen"",""the act of choosing or selecting"""	option	If parents are dissatisfied with a school, they should have the option of switching to another.	"""the act of choosing or selecting"""				https://toloka.yandex.ru/task/33830683/000204371b--62a09e5099c46c086c9ee75f	000204371b--62a099c03e94fd20f6228df1	000204371b--62a09e5099c46c086c9ee75f	facecb7a9f00cd58daa01a4036df773f	APPROVED	2022-06-08T13:04:16.166
244	"""a victory (as in a race or other competition)"",""something won (especially money)"",""be the winner in a contest or competition; be victorious"",""win something through one's efforts"",""obtain advantages\, such as points\, etc."",""attain success or reach a desired goal"""	wins	Second, it explains why voters hold Congress in disdain but generally love their own congressional representatives: Any individual legislator 's constituents appreciate the specific benefits that the legislator wins for them but not the overall cost associated with every other legislator doing likewise for his own constituency.	"""obtain advantages, such as points, etc."""				https://toloka.yandex.ru/task/33830683/000204371b--62a09e5099c46c086c9ee75f	000204371b--62a099c03e94fd20f6228e62	000204371b--62a09e5099c46c086c9ee75f	facecb7a9f00cd58daa01a4036df773f	APPROVED	2022-06-08T13:04:16.166
													
29	"""status established in order of importance or urgency"",""preceding in time"""	priority	Says Mr. Baldwin,`` We recognize that we may no longer have as high a priority in church life and experience.``	"""status established in order of importance or urgency"""				https://toloka.yandex.ru/task/33830683/000204371b--62a09e5142de1040d8581da0	000204371b--62a099c03e94fd20f6228d8b	000204371b--62a09e5142de1040d8581da0	aa78dc9d1f1882c28868e2e632286565	APPROVED	2022-06-08T13:04:17.113
